Value,CumulativeFrequency,Cummulative_frequency,simulation_number,parameter_name
0,12255,0.997557997557998,BASE_SIMULATION_1,SNOW_ALB_THAW_B
0.001,12280,0.999592999593,BASE_SIMULATION_1,SNOW_ALB_THAW_B
0.002,12282,0.9997557997558,BASE_SIMULATION_1,SNOW_ALB_THAW_B
0.032,12283,0.9998371998372,BASE_SIMULATION_1,SNOW_ALB_THAW_B
0.058,12284,0.9999185999186,BASE_SIMULATION_1,SNOW_ALB_THAW_B
0.117,12285,1,BASE_SIMULATION_1,SNOW_ALB_THAW_B
0,12280,0.999592999593,BASE_SIMULATION_2,SNOW_ALB_THAW_B
0.001,12283,0.9998371998372,BASE_SIMULATION_2,SNOW_ALB_THAW_B
0.002,12284,0.9999185999186,BASE_SIMULATION_2,SNOW_ALB_THAW_B
0.091,12285,1,BASE_SIMULATION_2,SNOW_ALB_THAW_B
0,11720,0.954008954008954,BASE_SIMULATION_3,SNOW_ALB_THAW_B
0.001,12079,0.983231583231583,BASE_SIMULATION_3,SNOW_ALB_THAW_B
0.002,12178,0.991290191290191,BASE_SIMULATION_3,SNOW_ALB_THAW_B
0.003,12221,0.994790394790395,BASE_SIMULATION_3,SNOW_ALB_THAW_B
0.004,12241,0.996418396418396,BASE_SIMULATION_3,SNOW_ALB_THAW_B
0.005,12251,0.997232397232397,BASE_SIMULATION_3,SNOW_ALB_THAW_B
0.006,12257,0.997720797720798,BASE_SIMULATION_3,SNOW_ALB_THAW_B
0.007,12263,0.998209198209198,BASE_SIMULATION_3,SNOW_ALB_THAW_B
0.008,12267,0.998534798534799,BASE_SIMULATION_3,SNOW_ALB_THAW_B
0.009,12268,0.998616198616199,BASE_SIMULATION_3,SNOW_ALB_THAW_B
0.01,12270,0.998778998778999,BASE_SIMULATION_3,SNOW_ALB_THAW_B
0.011,12271,0.998860398860399,BASE_SIMULATION_3,SNOW_ALB_THAW_B
0.014,12272,0.998941798941799,BASE_SIMULATION_3,SNOW_ALB_THAW_B
0.015,12273,0.999023199023199,BASE_SIMULATION_3,SNOW_ALB_THAW_B
0.016,12274,0.999104599104599,BASE_SIMULATION_3,SNOW_ALB_THAW_B
0.017,12275,0.999185999185999,BASE_SIMULATION_3,SNOW_ALB_THAW_B
0.018,12276,0.999267399267399,BASE_SIMULATION_3,SNOW_ALB_THAW_B
0.019,12277,0.999348799348799,BASE_SIMULATION_3,SNOW_ALB_THAW_B
0.023,12278,0.999430199430199,BASE_SIMULATION_3,SNOW_ALB_THAW_B
0.026,12279,0.9995115995116,BASE_SIMULATION_3,SNOW_ALB_THAW_B
0.027,12280,0.999592999593,BASE_SIMULATION_3,SNOW_ALB_THAW_B
0.031,12281,0.9996743996744,BASE_SIMULATION_3,SNOW_ALB_THAW_B
0.034,12282,0.9997557997558,BASE_SIMULATION_3,SNOW_ALB_THAW_B
0.049,12283,0.9998371998372,BASE_SIMULATION_3,SNOW_ALB_THAW_B
0.071,12284,0.9999185999186,BASE_SIMULATION_3,SNOW_ALB_THAW_B
0.2,12285,1,BASE_SIMULATION_3,SNOW_ALB_THAW_B
0,12207,0.993650793650794,BASE_SIMULATION_4,SNOW_ALB_THAW_B
0.001,12267,0.998534798534799,BASE_SIMULATION_4,SNOW_ALB_THAW_B
0.002,12277,0.999348799348799,BASE_SIMULATION_4,SNOW_ALB_THAW_B
0.003,12280,0.999592999593,BASE_SIMULATION_4,SNOW_ALB_THAW_B
0.006,12281,0.9996743996744,BASE_SIMULATION_4,SNOW_ALB_THAW_B
0.011,12283,0.9998371998372,BASE_SIMULATION_4,SNOW_ALB_THAW_B
0.012,12284,0.9999185999186,BASE_SIMULATION_4,SNOW_ALB_THAW_B
0.045,12285,1,BASE_SIMULATION_4,SNOW_ALB_THAW_B
0,12168,0.990476190476191,BASE_SIMULATION_5,SNOW_ALB_THAW_B
0.001,12255,0.997557997557998,BASE_SIMULATION_5,SNOW_ALB_THAW_B
0.002,12274,0.999104599104599,BASE_SIMULATION_5,SNOW_ALB_THAW_B
0.003,12280,0.999592999593,BASE_SIMULATION_5,SNOW_ALB_THAW_B
0.005,12281,0.9996743996744,BASE_SIMULATION_5,SNOW_ALB_THAW_B
0.007,12282,0.9997557997558,BASE_SIMULATION_5,SNOW_ALB_THAW_B
0.01,12283,0.9998371998372,BASE_SIMULATION_5,SNOW_ALB_THAW_B
0.013,12284,0.9999185999186,BASE_SIMULATION_5,SNOW_ALB_THAW_B
0.034,12285,1,BASE_SIMULATION_5,SNOW_ALB_THAW_B
0,12253,0.997395197395197,BASE_SIMULATION_6,SNOW_ALB_THAW_B
0.001,12281,0.9996743996744,BASE_SIMULATION_6,SNOW_ALB_THAW_B
0.002,12282,0.9997557997558,BASE_SIMULATION_6,SNOW_ALB_THAW_B
0.003,12284,0.9999185999186,BASE_SIMULATION_6,SNOW_ALB_THAW_B
0.088,12285,1,BASE_SIMULATION_6,SNOW_ALB_THAW_B
0,12185,0.991859991859992,BASE_SIMULATION_7,SNOW_ALB_THAW_B
0.001,12262,0.998127798127798,BASE_SIMULATION_7,SNOW_ALB_THAW_B
0.002,12278,0.999430199430199,BASE_SIMULATION_7,SNOW_ALB_THAW_B
0.003,12282,0.9997557997558,BASE_SIMULATION_7,SNOW_ALB_THAW_B
0.004,12283,0.9998371998372,BASE_SIMULATION_7,SNOW_ALB_THAW_B
0.005,12284,0.9999185999186,BASE_SIMULATION_7,SNOW_ALB_THAW_B
0.009,12285,1,BASE_SIMULATION_7,SNOW_ALB_THAW_B
0,12129,0.987301587301587,BASE_SIMULATION_8,SNOW_ALB_THAW_B
0.001,12261,0.998046398046398,BASE_SIMULATION_8,SNOW_ALB_THAW_B
0.002,12278,0.999430199430199,BASE_SIMULATION_8,SNOW_ALB_THAW_B
0.003,12281,0.9996743996744,BASE_SIMULATION_8,SNOW_ALB_THAW_B
0.004,12283,0.9998371998372,BASE_SIMULATION_8,SNOW_ALB_THAW_B
0.005,12284,0.9999185999186,BASE_SIMULATION_8,SNOW_ALB_THAW_B
0.008,12285,1,BASE_SIMULATION_8,SNOW_ALB_THAW_B
0,12129,0.987301587301587,BASE_SIMULATION_9,SNOW_ALB_THAW_B
0.001,12271,0.998860398860399,BASE_SIMULATION_9,SNOW_ALB_THAW_B
0.002,12280,0.999592999593,BASE_SIMULATION_9,SNOW_ALB_THAW_B
0.003,12282,0.9997557997558,BASE_SIMULATION_9,SNOW_ALB_THAW_B
0.004,12283,0.9998371998372,BASE_SIMULATION_9,SNOW_ALB_THAW_B
0.01,12284,0.9999185999186,BASE_SIMULATION_9,SNOW_ALB_THAW_B
0.019,12285,1,BASE_SIMULATION_9,SNOW_ALB_THAW_B
0,12238,0.996174196174196,BASE_SIMULATION_10,SNOW_ALB_THAW_B
0.001,12275,0.999185999185999,BASE_SIMULATION_10,SNOW_ALB_THAW_B
0.002,12280,0.999592999593,BASE_SIMULATION_10,SNOW_ALB_THAW_B
0.003,12281,0.9996743996744,BASE_SIMULATION_10,SNOW_ALB_THAW_B
0.006,12283,0.9998371998372,BASE_SIMULATION_10,SNOW_ALB_THAW_B
0.007,12285,1,BASE_SIMULATION_10,SNOW_ALB_THAW_B
0,11881,0.967114367114367,BASE_SIMULATION_11,SNOW_ALB_THAW_B
0.001,12233,0.995767195767196,BASE_SIMULATION_11,SNOW_ALB_THAW_B
0.002,12267,0.998534798534799,BASE_SIMULATION_11,SNOW_ALB_THAW_B
0.003,12274,0.999104599104599,BASE_SIMULATION_11,SNOW_ALB_THAW_B
0.004,12276,0.999267399267399,BASE_SIMULATION_11,SNOW_ALB_THAW_B
0.005,12279,0.9995115995116,BASE_SIMULATION_11,SNOW_ALB_THAW_B
0.006,12281,0.9996743996744,BASE_SIMULATION_11,SNOW_ALB_THAW_B
0.009,12282,0.9997557997558,BASE_SIMULATION_11,SNOW_ALB_THAW_B
0.051,12283,0.9998371998372,BASE_SIMULATION_11,SNOW_ALB_THAW_B
0.069,12284,0.9999185999186,BASE_SIMULATION_11,SNOW_ALB_THAW_B
0.436,12285,1,BASE_SIMULATION_11,SNOW_ALB_THAW_B
0,11870,0.966218966218966,BASE_SIMULATION_12,SNOW_ALB_THAW_B
0.001,12149,0.988929588929589,BASE_SIMULATION_12,SNOW_ALB_THAW_B
0.002,12218,0.994546194546195,BASE_SIMULATION_12,SNOW_ALB_THAW_B
0.003,12242,0.996499796499796,BASE_SIMULATION_12,SNOW_ALB_THAW_B
0.004,12251,0.997232397232397,BASE_SIMULATION_12,SNOW_ALB_THAW_B
0.005,12254,0.997476597476597,BASE_SIMULATION_12,SNOW_ALB_THAW_B
0.006,12258,0.997802197802198,BASE_SIMULATION_12,SNOW_ALB_THAW_B
0.007,12262,0.998127798127798,BASE_SIMULATION_12,SNOW_ALB_THAW_B
0.008,12263,0.998209198209198,BASE_SIMULATION_12,SNOW_ALB_THAW_B
0.009,12264,0.998290598290598,BASE_SIMULATION_12,SNOW_ALB_THAW_B
0.01,12265,0.998371998371998,BASE_SIMULATION_12,SNOW_ALB_THAW_B
0.011,12266,0.998453398453398,BASE_SIMULATION_12,SNOW_ALB_THAW_B
0.012,12270,0.998778998778999,BASE_SIMULATION_12,SNOW_ALB_THAW_B
0.013,12273,0.999023199023199,BASE_SIMULATION_12,SNOW_ALB_THAW_B
0.014,12274,0.999104599104599,BASE_SIMULATION_12,SNOW_ALB_THAW_B
0.019,12275,0.999185999185999,BASE_SIMULATION_12,SNOW_ALB_THAW_B
0.021,12276,0.999267399267399,BASE_SIMULATION_12,SNOW_ALB_THAW_B
0.035,12277,0.999348799348799,BASE_SIMULATION_12,SNOW_ALB_THAW_B
0.038,12279,0.9995115995116,BASE_SIMULATION_12,SNOW_ALB_THAW_B
0.041,12280,0.999592999593,BASE_SIMULATION_12,SNOW_ALB_THAW_B
0.069,12281,0.9996743996744,BASE_SIMULATION_12,SNOW_ALB_THAW_B
0.077,12282,0.9997557997558,BASE_SIMULATION_12,SNOW_ALB_THAW_B
0.153,12283,0.9998371998372,BASE_SIMULATION_12,SNOW_ALB_THAW_B
0.165,12284,0.9999185999186,BASE_SIMULATION_12,SNOW_ALB_THAW_B
0.328,12285,1,BASE_SIMULATION_12,SNOW_ALB_THAW_B
0,12073,0.982743182743183,BASE_SIMULATION_13,SNOW_ALB_THAW_B
0.001,12244,0.996662596662597,BASE_SIMULATION_13,SNOW_ALB_THAW_B
0.002,12270,0.998778998778999,BASE_SIMULATION_13,SNOW_ALB_THAW_B
0.003,12277,0.999348799348799,BASE_SIMULATION_13,SNOW_ALB_THAW_B
0.004,12278,0.999430199430199,BASE_SIMULATION_13,SNOW_ALB_THAW_B
0.005,12279,0.9995115995116,BASE_SIMULATION_13,SNOW_ALB_THAW_B
0.006,12281,0.9996743996744,BASE_SIMULATION_13,SNOW_ALB_THAW_B
0.007,12282,0.9997557997558,BASE_SIMULATION_13,SNOW_ALB_THAW_B
0.011,12283,0.9998371998372,BASE_SIMULATION_13,SNOW_ALB_THAW_B
0.025,12284,0.9999185999186,BASE_SIMULATION_13,SNOW_ALB_THAW_B
0.034,12285,1,BASE_SIMULATION_13,SNOW_ALB_THAW_B
0,11982,0.975335775335775,BASE_SIMULATION_14,SNOW_ALB_THAW_B
0.001,12205,0.993487993487993,BASE_SIMULATION_14,SNOW_ALB_THAW_B
0.002,12242,0.996499796499796,BASE_SIMULATION_14,SNOW_ALB_THAW_B
0.003,12262,0.998127798127798,BASE_SIMULATION_14,SNOW_ALB_THAW_B
0.004,12269,0.998697598697599,BASE_SIMULATION_14,SNOW_ALB_THAW_B
0.005,12272,0.998941798941799,BASE_SIMULATION_14,SNOW_ALB_THAW_B
0.007,12276,0.999267399267399,BASE_SIMULATION_14,SNOW_ALB_THAW_B
0.008,12278,0.999430199430199,BASE_SIMULATION_14,SNOW_ALB_THAW_B
0.01,12279,0.9995115995116,BASE_SIMULATION_14,SNOW_ALB_THAW_B
0.016,12280,0.999592999593,BASE_SIMULATION_14,SNOW_ALB_THAW_B
0.017,12282,0.9997557997558,BASE_SIMULATION_14,SNOW_ALB_THAW_B
0.024,12283,0.9998371998372,BASE_SIMULATION_14,SNOW_ALB_THAW_B
0.043,12284,0.9999185999186,BASE_SIMULATION_14,SNOW_ALB_THAW_B
0.164,12285,1,BASE_SIMULATION_14,SNOW_ALB_THAW_B
0,12234,0.995848595848596,BASE_SIMULATION_15,SNOW_ALB_THAW_B
0.001,12276,0.999267399267399,BASE_SIMULATION_15,SNOW_ALB_THAW_B
0.002,12277,0.999348799348799,BASE_SIMULATION_15,SNOW_ALB_THAW_B
0.003,12279,0.9995115995116,BASE_SIMULATION_15,SNOW_ALB_THAW_B
0.004,12280,0.999592999593,BASE_SIMULATION_15,SNOW_ALB_THAW_B
0.006,12281,0.9996743996744,BASE_SIMULATION_15,SNOW_ALB_THAW_B
0.01,12283,0.9998371998372,BASE_SIMULATION_15,SNOW_ALB_THAW_B
0.013,12284,0.9999185999186,BASE_SIMULATION_15,SNOW_ALB_THAW_B
0.02,12285,1,BASE_SIMULATION_15,SNOW_ALB_THAW_B
0,12156,0.98949938949939,BASE_SIMULATION_16,SNOW_ALB_THAW_B
0.001,12270,0.998778998778999,BASE_SIMULATION_16,SNOW_ALB_THAW_B
0.002,12276,0.999267399267399,BASE_SIMULATION_16,SNOW_ALB_THAW_B
0.003,12277,0.999348799348799,BASE_SIMULATION_16,SNOW_ALB_THAW_B
0.004,12279,0.9995115995116,BASE_SIMULATION_16,SNOW_ALB_THAW_B
0.005,12282,0.9997557997558,BASE_SIMULATION_16,SNOW_ALB_THAW_B
0.013,12283,0.9998371998372,BASE_SIMULATION_16,SNOW_ALB_THAW_B
0.044,12284,0.9999185999186,BASE_SIMULATION_16,SNOW_ALB_THAW_B
0.052,12285,1,BASE_SIMULATION_16,SNOW_ALB_THAW_B
0,12146,0.988685388685389,BASE_SIMULATION_17,SNOW_ALB_THAW_B
0.001,12244,0.996662596662597,BASE_SIMULATION_17,SNOW_ALB_THAW_B
0.002,12262,0.998127798127798,BASE_SIMULATION_17,SNOW_ALB_THAW_B
0.003,12270,0.998778998778999,BASE_SIMULATION_17,SNOW_ALB_THAW_B
0.004,12273,0.999023199023199,BASE_SIMULATION_17,SNOW_ALB_THAW_B
0.005,12274,0.999104599104599,BASE_SIMULATION_17,SNOW_ALB_THAW_B
0.007,12275,0.999185999185999,BASE_SIMULATION_17,SNOW_ALB_THAW_B
0.008,12276,0.999267399267399,BASE_SIMULATION_17,SNOW_ALB_THAW_B
0.01,12278,0.999430199430199,BASE_SIMULATION_17,SNOW_ALB_THAW_B
0.011,12279,0.9995115995116,BASE_SIMULATION_17,SNOW_ALB_THAW_B
0.017,12280,0.999592999593,BASE_SIMULATION_17,SNOW_ALB_THAW_B
0.019,12281,0.9996743996744,BASE_SIMULATION_17,SNOW_ALB_THAW_B
0.026,12282,0.9997557997558,BASE_SIMULATION_17,SNOW_ALB_THAW_B
0.029,12283,0.9998371998372,BASE_SIMULATION_17,SNOW_ALB_THAW_B
0.045,12284,0.9999185999186,BASE_SIMULATION_17,SNOW_ALB_THAW_B
0.05,12285,1,BASE_SIMULATION_17,SNOW_ALB_THAW_B
0,12234,0.995848595848596,BASE_SIMULATION_18,SNOW_ALB_THAW_B
0.001,12266,0.998453398453398,BASE_SIMULATION_18,SNOW_ALB_THAW_B
0.002,12274,0.999104599104599,BASE_SIMULATION_18,SNOW_ALB_THAW_B
0.003,12278,0.999430199430199,BASE_SIMULATION_18,SNOW_ALB_THAW_B
0.004,12279,0.9995115995116,BASE_SIMULATION_18,SNOW_ALB_THAW_B
0.005,12280,0.999592999593,BASE_SIMULATION_18,SNOW_ALB_THAW_B
0.007,12282,0.9997557997558,BASE_SIMULATION_18,SNOW_ALB_THAW_B
0.011,12284,0.9999185999186,BASE_SIMULATION_18,SNOW_ALB_THAW_B
0.034,12285,1,BASE_SIMULATION_18,SNOW_ALB_THAW_B
0,12110,0.985754985754986,BASE_SIMULATION_19,SNOW_ALB_THAW_B
0.001,12246,0.996825396825397,BASE_SIMULATION_19,SNOW_ALB_THAW_B
0.002,12273,0.999023199023199,BASE_SIMULATION_19,SNOW_ALB_THAW_B
0.003,12277,0.999348799348799,BASE_SIMULATION_19,SNOW_ALB_THAW_B
0.004,12278,0.999430199430199,BASE_SIMULATION_19,SNOW_ALB_THAW_B
0.005,12281,0.9996743996744,BASE_SIMULATION_19,SNOW_ALB_THAW_B
0.007,12282,0.9997557997558,BASE_SIMULATION_19,SNOW_ALB_THAW_B
0.008,12283,0.9998371998372,BASE_SIMULATION_19,SNOW_ALB_THAW_B
0.012,12284,0.9999185999186,BASE_SIMULATION_19,SNOW_ALB_THAW_B
0.053,12285,1,BASE_SIMULATION_19,SNOW_ALB_THAW_B
0,11859,0.965323565323565,BASE_SIMULATION_20,SNOW_ALB_THAW_B
0.001,12135,0.987789987789988,BASE_SIMULATION_20,SNOW_ALB_THAW_B
0.002,12203,0.993325193325193,BASE_SIMULATION_20,SNOW_ALB_THAW_B
0.003,12234,0.995848595848596,BASE_SIMULATION_20,SNOW_ALB_THAW_B
0.004,12246,0.996825396825397,BASE_SIMULATION_20,SNOW_ALB_THAW_B
0.005,12262,0.998127798127798,BASE_SIMULATION_20,SNOW_ALB_THAW_B
0.006,12267,0.998534798534799,BASE_SIMULATION_20,SNOW_ALB_THAW_B
0.007,12272,0.998941798941799,BASE_SIMULATION_20,SNOW_ALB_THAW_B
0.008,12273,0.999023199023199,BASE_SIMULATION_20,SNOW_ALB_THAW_B
0.009,12275,0.999185999185999,BASE_SIMULATION_20,SNOW_ALB_THAW_B
0.01,12277,0.999348799348799,BASE_SIMULATION_20,SNOW_ALB_THAW_B
0.012,12278,0.999430199430199,BASE_SIMULATION_20,SNOW_ALB_THAW_B
0.013,12279,0.9995115995116,BASE_SIMULATION_20,SNOW_ALB_THAW_B
0.017,12280,0.999592999593,BASE_SIMULATION_20,SNOW_ALB_THAW_B
0.018,12282,0.9997557997558,BASE_SIMULATION_20,SNOW_ALB_THAW_B
0.023,12283,0.9998371998372,BASE_SIMULATION_20,SNOW_ALB_THAW_B
0.024,12284,0.9999185999186,BASE_SIMULATION_20,SNOW_ALB_THAW_B
0.16,12285,1,BASE_SIMULATION_20,SNOW_ALB_THAW_B
0,12183,0.991697191697192,BASE_SIMULATION_21,SNOW_ALB_THAW_B
0.001,12254,0.997476597476597,BASE_SIMULATION_21,SNOW_ALB_THAW_B
0.002,12264,0.998290598290598,BASE_SIMULATION_21,SNOW_ALB_THAW_B
0.003,12270,0.998778998778999,BASE_SIMULATION_21,SNOW_ALB_THAW_B
0.004,12275,0.999185999185999,BASE_SIMULATION_21,SNOW_ALB_THAW_B
0.005,12277,0.999348799348799,BASE_SIMULATION_21,SNOW_ALB_THAW_B
0.006,12278,0.999430199430199,BASE_SIMULATION_21,SNOW_ALB_THAW_B
0.008,12280,0.999592999593,BASE_SIMULATION_21,SNOW_ALB_THAW_B
0.011,12281,0.9996743996744,BASE_SIMULATION_21,SNOW_ALB_THAW_B
0.014,12282,0.9997557997558,BASE_SIMULATION_21,SNOW_ALB_THAW_B
0.023,12283,0.9998371998372,BASE_SIMULATION_21,SNOW_ALB_THAW_B
0.026,12284,0.9999185999186,BASE_SIMULATION_21,SNOW_ALB_THAW_B
0.052,12285,1,BASE_SIMULATION_21,SNOW_ALB_THAW_B
0,12212,0.994057794057794,BASE_SIMULATION_22,SNOW_ALB_THAW_B
0.001,12264,0.998290598290598,BASE_SIMULATION_22,SNOW_ALB_THAW_B
0.002,12273,0.999023199023199,BASE_SIMULATION_22,SNOW_ALB_THAW_B
0.003,12277,0.999348799348799,BASE_SIMULATION_22,SNOW_ALB_THAW_B
0.005,12279,0.9995115995116,BASE_SIMULATION_22,SNOW_ALB_THAW_B
0.011,12280,0.999592999593,BASE_SIMULATION_22,SNOW_ALB_THAW_B
0.013,12281,0.9996743996744,BASE_SIMULATION_22,SNOW_ALB_THAW_B
0.015,12282,0.9997557997558,BASE_SIMULATION_22,SNOW_ALB_THAW_B
0.018,12284,0.9999185999186,BASE_SIMULATION_22,SNOW_ALB_THAW_B
0.039,12285,1,BASE_SIMULATION_22,SNOW_ALB_THAW_B
0,12184,0.991778591778592,BASE_SIMULATION_23,SNOW_ALB_THAW_B
0.001,12264,0.998290598290598,BASE_SIMULATION_23,SNOW_ALB_THAW_B
0.002,12280,0.999592999593,BASE_SIMULATION_23,SNOW_ALB_THAW_B
0.004,12281,0.9996743996744,BASE_SIMULATION_23,SNOW_ALB_THAW_B
0.006,12282,0.9997557997558,BASE_SIMULATION_23,SNOW_ALB_THAW_B
0.009,12283,0.9998371998372,BASE_SIMULATION_23,SNOW_ALB_THAW_B
0.01,12284,0.9999185999186,BASE_SIMULATION_23,SNOW_ALB_THAW_B
0.013,12285,1,BASE_SIMULATION_23,SNOW_ALB_THAW_B
0,12222,0.994871794871795,BASE_SIMULATION_24,SNOW_ALB_THAW_B
0.001,12273,0.999023199023199,BASE_SIMULATION_24,SNOW_ALB_THAW_B
0.002,12279,0.9995115995116,BASE_SIMULATION_24,SNOW_ALB_THAW_B
0.003,12281,0.9996743996744,BASE_SIMULATION_24,SNOW_ALB_THAW_B
0.01,12283,0.9998371998372,BASE_SIMULATION_24,SNOW_ALB_THAW_B
0.015,12284,0.9999185999186,BASE_SIMULATION_24,SNOW_ALB_THAW_B
0.026,12285,1,BASE_SIMULATION_24,SNOW_ALB_THAW_B
0,12254,0.997476597476597,BASE_SIMULATION_25,SNOW_ALB_THAW_B
0.001,12280,0.999592999593,BASE_SIMULATION_25,SNOW_ALB_THAW_B
0.002,12284,0.9999185999186,BASE_SIMULATION_25,SNOW_ALB_THAW_B
0.004,12285,1,BASE_SIMULATION_25,SNOW_ALB_THAW_B
